file_id	library_strategy	project_id	sample_type	is_ffpe	plate_id	hospital	read_length	source_center	date_of_shipment	experimental_protocol_type	normal_control_proximity_to_tumor	platform	experimental_strategy	tumor_sample_weight	ratio_28s_18s	a260_a280_ratio	percent_gc_content0	library_name	instrument_model	design	center_name	volume	quantity	concentration	necrosis_percent	tumor_nuclei_percent
96e8ae6b-b5e4-4f61-b588-2693e04561bd	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A30B	UNC	48	23	2013-06-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	486	1.75	1.76	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.08	0.16	0	40
2ab43773-e851-43ee-a25b-22c8db590182	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A34R	Barretos Cancer Hospital	48	23	2013-11-25	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	264	1.47	1.8	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.08	0.16	0	90
cb6917a6-e2f3-4611-a7a4-f36086f00676	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A28V	Asterand	48	23	2013-04-30	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	1394	1.67	1.84	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.08	0.16	0	70
2aeed4d6-b1ce-4776-961b-c3beba9f8d83	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A31N	MD Anderson Cancer Center	48	23	2013-07-24	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	NA	1.73	1.89	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.34	0.18	30	70
caa6eb78-15d2-4ec0-a813-dd55a969942a	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A39I	Molecular Response	48	23	2014-04-30	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	130	1.72	1.93	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.34	0.18	0	80
54a7bce3-328a-447a-a048-078cb700c0e0	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A24H	MD Anderson Cancer Center	48	23	2012-11-07	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	2.58	1.81	54	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.34	0.18	30	70
fed46505-5402-44a8-bc72-107d4a9e449c	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A30B	University of Minnesota	48	23	2013-06-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	300	1.93	2	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.34	0.18	0	60
7fd687bc-ce85-4c6b-a7fd-148ba30af46b	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2132	Vanderbilt University	48	22	2012-01-11	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	50	1.75	NA	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.86	0.14	20	80
466fbb5e-2fe5-4c3d-b27e-3ec5b52587bb	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A34R	Fred Hutchinson	48	23	2013-11-25	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	150	1.73	1.98	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.21	0.17	15	40
01361b06-166f-4173-be2b-bd215e9d44ba	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A24Z	Greater Poland Cancer Center	48	23	2012-12-19	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	123	1.63	1.89	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.34	0.18	1	75
f0658c7b-1383-45f4-8546-d20915a50a06	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2016	MD Anderson Cancer Center	48	22	2011-10-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.81	NA	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	30	70
00d1cb77-2cf5-42e3-9ea4-c54512112f48	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1915	University Health Network, Toronto	48	22	2011-07-27	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	103	1.78	1.8	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	15	70
1e119523-ae88-481e-8c8d-032949396dc3	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A34R	University of Schleswig-Holstein	48	23	2013-11-25	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	146	1.46	1.92	49	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.34	0.18	0	65
5deddd39-8a43-4192-ae17-285a07f2e362	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A34R	University of Pittsburgh	48	23	2013-11-25	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	223	1.55	1.92	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.34	0.18	20	70
a04211a4-1ec6-4f0d-beea-dc76cffa2a1e	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A34R	Fred Hutchinson	48	23	2013-11-25	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	150	1.22	1.96	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.21	0.17	10	50
404d3dc8-8713-4eee-b0c2-9cf3aa50f624	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1436	University of Pittsburgh	50	22	2010-11-30	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	266	1.7	1.8	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	4.01	0.15	30	70
0a68670e-a739-408e-a8b2-b990f6761ed1	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A28V	Fred Hutchinson	48	23	2013-04-30	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	100	1.39	2	49	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.08	0.16	5	90
a30c8a08-01e2-4379-973a-05c69214e024	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A466	University of Pittsburgh	48	23	2014-12-09	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	748	1.3	1.95	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	6.6	0.99	0.15	30	70
5c060ef7-5eef-46d2-b581-3d84f018cc01	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2016	University of Pittsburgh	48	22	2011-10-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	246	1.64	1.8	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.86	0.14	30	70
5e35cdc6-20c5-4e52-881a-c07b92a5c58e	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2081	MD Anderson Cancer Center	48	22	2011-12-14	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.53	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	30	70
05080dbb-0d8b-48fa-bc47-6b9b2456ae00	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2016	Vanderbilt University	48	22	2011-10-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	50	1.71	NA	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.73	0.13	20	80
7a016595-7c1b-4922-96e5-f1202ab45cb7	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A28V	Asterand	48	23	2013-04-30	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	742	1.58	1.87	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	1.95	0.15	0	60
48dda215-a4f3-495b-97ce-2f0df4332504	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A266	UNC	48	23	2013-01-30	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	458	1.55	1.9	49	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.21	0.17	NA	NA
e9ccc4d0-e393-4d1b-bd03-cfbdfdffba38	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2132	Vanderbilt University	48	22	2012-01-11	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	50	1.93	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.13	0.16	20	80
bb2db8dd-09b6-4c61-8de1-f672f930fb54	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1873	University of Pittsburgh	48	22	2011-07-06	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	100	1.61	1.7	54	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.86	0.14	30	70
4a7653b6-c9a0-4feb-93a0-49079164d7d8	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2403	ABS - IUPUI	48	22	2012-09-10	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	160	1.97	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.26	0.17	45	35
45982c13-8fd7-433d-b39c-eb9d1e859821	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A34R	Montefiore Medical Center	48	23	2013-11-25	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	87	0.91	1.85	49	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.21	0.17	0	70
0b7f3a2c-cedb-4a02-a7a4-a5971f241ece	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1915	MD Anderson Cancer Center	48	22	2011-07-27	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.52	1.8	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	30	70
c08dcb2e-7016-4712-8087-d8015df3bc95	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A266	MD Anderson Cancer Center	48	23	2013-01-30	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.49	1.7	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.08	0.16	30	70
c99a0728-cc88-4320-80a5-92c93bf6f1bc	RNA-Seq	TCGA-HNSC	Solid Tissue Normal	NO	2132	MD Anderson Cancer Center	48	22	2012-01-11	mirVana (Allprep DNA) RNA	Distal (>2cm)	Illumina	RNA-Seq	NA	1.13	NA	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	NA	NA
53f4ad60-0777-409c-a34d-ca4442dc9c44	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1436	University of Pittsburgh	48	22	2010-11-30	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	123	2.1	1.7	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	4.01	0.15	30	70
28dcb978-b615-442b-99bc-18e1d34a961f	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2016	Vanderbilt University	48	22	2011-10-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	50	1.73	NA	53	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.13	0.16	20	80
494e1084-930d-4d1b-b7a1-07d985448e74	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2081	MD Anderson Cancer Center	48	22	2011-12-14	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.92	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.86	0.14	30	70
476220e7-6ac1-43c1-9c69-54016a3ff63f	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1873	Greater Poland Cancer Center	48	22	2011-07-06	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	192	1.49	1.7	53	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	20	80
231ebd46-cbd3-415c-bb89-48f895f71e4f	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A34R	Barretos Cancer Hospital	48	23	2013-11-25	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	63	1.38	1.92	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.08	0.16	10	60
f5dd4618-3376-4e69-a3d5-2b9020a9046d	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A31N	Greater Poland Cancer Center	48	23	2013-07-24	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	298	1.26	1.84	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.08	0.16	15	92
a5b7535c-e2da-4d4b-9a23-011f91a1e087	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1686	University of Pittsburgh	48	22	2011-04-20	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	284	1.92	1.8	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	4.01	0.15	30	70
3135c2c6-5f44-4102-936e-1145c563ee2b	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A24Z	MD Anderson Cancer Center	48	23	2012-12-19	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.43	1.94	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.34	0.18	30	70
4664fc06-fe78-4bee-a26c-7acef63d821c	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2081	MD Anderson Cancer Center	48	22	2011-12-14	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.77	NA	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.13	0.16	30	70
8c0538a8-fcf5-4606-96eb-538e95c6df9a	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2016	MD Anderson Cancer Center	48	22	2011-10-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.18	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	30	70
a0ee3410-357c-4131-a5b3-2b0fef6580c4	RNA-Seq	TCGA-HNSC	Solid Tissue Normal	NO	2016	MD Anderson Cancer Center	48	22	2011-10-12	mirVana (Allprep DNA) RNA	Distal (>2cm)	Illumina	RNA-Seq	NA	1.61	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.86	0.14	NA	NA
aab2c0d1-ed3e-4741-900d-82641965a1bf	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A31N	Emory University - Winship Cancer Inst.	48	23	2013-07-24	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	150	2.06	1.84	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.34	0.18	1	70
f0606aff-7532-41e7-99c7-0fb72c509920	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2016	Medical College of Georgia	48	22	2011-10-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.95	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.13	0.16	15	75
d84ba67f-40e0-4bfc-998d-bc9954f80c15	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A34R	Fred Hutchinson	48	23	2013-11-25	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	150	1.49	1.86	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.21	0.17	10	50
da00bf01-10a5-483b-aea3-4f28d158a417	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2132	MD Anderson Cancer Center	48	22	2012-01-11	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.94	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.13	0.16	30	70
436d9c8d-1807-427c-b935-b03e74e56a16	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A31N	MD Anderson Cancer Center	48	23	2013-07-24	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.31	1.93	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	1.95	0.15	NA	NA
2a20eabe-d225-4723-97ae-ba057774e2c1	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2016	Vanderbilt University	48	22	2011-10-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	50	1.64	NA	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	20	80
d2b37f53-15cb-4ead-a48a-144f03992996	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A34R	Barretos Cancer Hospital	48	23	2013-11-25	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	227	1.47	1.82	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.08	0.16	0	60
eac31e36-a932-41ab-be9f-275ebb242f0f	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2016	Vanderbilt University	48	22	2011-10-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	50	1.61	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	20	80
197d5396-a593-4665-95c4-cf7baec44c89	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A34R	Emory University - Winship Cancer Inst.	48	23	2013-11-25	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	100	1.55	1.9	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.21	0.17	0	70
603ba4fa-401b-4b2c-9570-334650bd39fc	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1686	University of Pittsburgh	48	22	2011-04-20	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	335	1.12	1.8	53	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	3.74	0.14	30	70
83c44adb-f8c3-4eab-8d3a-8f0e7a861e9b	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2016	MD Anderson Cancer Center	48	22	2011-10-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.8	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	30	70
4698d496-4f3b-4024-bbc2-203e056cdfc9	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1915	University of Pittsburgh	48	22	2011-07-27	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	208	1.63	1.8	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.86	0.14	30	70
2549882f-5e42-450b-a04d-5b917d098d68	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2132	Vanderbilt University	48	22	2012-01-11	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	50	1.82	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.86	0.14	20	80
66605771-e277-449a-a2d0-93cf9d18468b	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1514	MD Anderson Cancer Center	48	22	2011-01-19	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.35	1.8	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	4.01	0.15	0	70
77726190-18f7-4ca8-8e3b-b1fd3274f789	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2081	MD Anderson Cancer Center	48	22	2011-12-14	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.47	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.86	0.14	30	70
0717434e-10b8-472b-9211-7671ebd1fe64	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2403	International Genomics Consortium	48	22	2012-09-10	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	114	2.05	NA	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	0	70
f9c2f20a-45b7-4b37-918f-2b363995e267	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A30B	UNC	48	23	2013-06-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	109	1.84	1.76	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.08	0.16	10	30
f6533364-c1f3-4204-90c0-649d30fd4924	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1873	Vanderbilt University	48	22	2011-07-06	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	100	1.49	2.1	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.73	0.13	20	80
965eda14-c31f-4576-bc7d-157756e68eb4	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A31N	MD Anderson Cancer Center	48	23	2013-07-24	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.17	1.83	54	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.21	0.17	NA	NA
7637b281-91ef-4117-95ed-fd03830f1d8f	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1436	University of Pittsburgh	50	22	2010-11-30	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	164	1.4	1.8	53	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	4.01	0.15	30	70
2a33f4fd-10c9-4cca-93ea-62338ce2d42c	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1514	UNC	48	22	2011-01-19	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	97	1.53	1.8	53	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	4.01	0.15	0	70
6b215c7f-9635-4379-a1db-828ea9c3674f	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A266	Asterand	48	23	2013-01-30	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	856	1.69	1.89	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.21	0.17	0	90
ddb26a7d-a437-4fb6-bd07-7f9a3984699b	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1436	UNC	50	22	2010-11-30	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	380	1.1	1.8	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	4.54	0.17	0	70
abadb7b9-9849-484b-b266-18dc4b4667d2	RNA-Seq	TCGA-HNSC	Solid Tissue Normal	NO	2403	International Genomics Consortium	48	22	2012-09-10	mirVana (Allprep DNA) RNA	Distal (>2cm)	Illumina	RNA-Seq	NA	2.09	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.13	0.16	NA	NA
6b973646-8059-4f4c-bf1c-f973b46030a9	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A28V	Fred Hutchinson	48	23	2013-04-30	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	100	1.37	1.92	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.21	0.17	5	60
33fc8e0f-c126-40d3-bf12-790422252d08	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1873	Vanderbilt University	48	22	2011-07-06	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	100	1.44	2.1	53	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	20	80
b777251d-6ebc-4967-8cc5-2032dc50bae6	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1873	UNC	48	22	2011-07-06	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	114	1.86	1.8	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	0	60
09e8e838-09f2-4e52-8b1f-0c254eb51b6a	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1686	University of Pittsburgh	48	22	2011-04-20	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	368	1.99	1.8	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	4.01	0.15	30	70
5f4ba955-8ebe-4c9f-849c-1eded2a83c86	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A266	UNC	48	23	2013-01-30	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	272	1.6	1.88	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.21	0.17	NA	NA
d88de726-d7ac-4743-9ee1-e417afc6d2cf	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1915	MD Anderson Cancer Center	48	22	2011-07-27	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.38	1.8	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	30	70
